Date,ASIANPAINT,AXISBANK,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,KOTAKBANK,MARUTI,MM,NIFTY50_all,ONGC,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TITAN,UPL,VEDL,WIPRO,ZEEL
2006-03-20,659.0,369.35,512.15,384.2,418.35,1747.55,589.95,1365.35,266.25,285.55,1970.75,625.7,1338.7,765.55,910.3,162.05,252.65,606.25,46.2,2966.9,543.7,177.2,257.6,881.0,623.2,247.3,1218.1,778.05,970.45,840.15,812.4,941.35,467.1,858.95,264.9,1240.05,544.3,247.3
2006-03-21,663.6,354.9,502.05,390.0,418.3,1770.35,603.0,1361.85,265.65,290.05,1982.4,619.5,1310.15,754.8,913.8,162.1,252.1,598.2,46.0,2959.75,544.8,178.55,263.4,871.2,619.2,238.05,1224.55,780.45,968.2,850.0,821.55,906.7,468.2,839.25,261.65,1227.75,532.2,238.05
2006-03-22,669.25,354.1,515.5,386.8,427.05,1704.65,609.05,1486.0,265.2,283.75,1982.8,614.6,1318.65,757.35,895.05,158.15,255.3,592.75,45.0,2920.0,552.25,176.9,267.0,846.7,623.65,236.1,1223.55,772.5,948.6,824.3,827.0,917.15,469.3,828.55,271.2,1197.2,522.4,236.1
2006-03-23,664.5,349.85,523.0,380.65,438.85,1733.7,606.4,1446.15,265.1,286.7,1975.9,607.2,1318.85,741.95,887.5,160.9,255.25,592.5,43.8,2890.45,561.65,178.9,274.15,837.45,620.8,243.2,1215.65,777.35,974.85,832.75,829.8,905.65,485.3,830.1,271.5,1166.3,522.85,243.2
2006-03-24,663.1,357.45,559.95,381.55,435.2,1749.3,626.7,1432.65,263.85,291.05,1968.35,617.2,1314.25,734.85,889.4,169.85,255.65,598.65,43.7,2896.35,569.8,185.55,280.0,838.15,624.55,244.65,1221.05,782.2,981.95,847.8,829.9,909.15,493.4,834.5,273.75,1165.75,531.35,244.65
2006-03-27,670.85,352.55,546.7,392.6,428.1,1750.4,639.0,1449.75,265.9,305.15,1980.5,605.8,1315.35,738.25,887.3,175.0,268.55,598.95,46.15,2879.3,573.9,192.95,275.6,838.55,630.5,238.45,1259.95,794.35,987.8,890.2,839.05,901.7,517.85,823.15,266.25,1179.8,520.15,238.45
2006-03-28,637.9,343.4,540.35,391.7,419.7,1732.15,630.9,1422.1,262.1,309.0,1985.45,609.9,1339.0,742.7,885.55,172.9,267.8,592.6,45.1,2960.0,566.75,193.0,275.4,850.9,638.85,236.6,1275.25,790.85,982.6,888.85,832.4,905.4,522.2,813.7,265.35,1236.45,529.05,236.6
2006-03-29,664.95,349.75,540.0,394.75,417.1,1713.75,637.35,1425.65,265.1,311.6,1989.7,621.7,1337.45,746.25,880.05,179.05,266.5,598.5,43.95,3036.55,564.2,193.2,283.8,856.6,646.85,239.55,1294.3,793.75,984.0,907.25,855.55,903.9,522.25,815.4,264.95,1240.7,542.7,239.55
2006-03-30,660.7,340.85,530.85,413.85,419.0,1754.6,638.45,1419.45,266.8,316.25,2041.7,667.25,1358.4,779.5,893.15,183.65,273.2,588.7,43.2,3043.0,576.35,200.6,280.05,856.2,627.4,242.85,1337.15,795.7,965.65,897.2,907.85,910.9,521.75,788.15,264.65,1258.3,569.85,242.85
2006-03-31,646.05,356.05,535.25,412.75,425.3,1783.25,662.25,1421.4,302.35,318.5,2062.45,654.2,1336.8,774.25,890.45,182.7,272.0,589.05,46.8,2981.4,584.4,195.15,279.25,874.3,627.05,239.0,1311.35,795.35,968.5,890.55,859.55,931.85,536.5,836.4,262.35,1284.7,559.7,239.0
